area,description,house,layout,position,price,sale,style,tags,village,zone
44㎡,https://sz.zu.ke.com//zufang/SZ2497704511956074496.html,群星广场,1室0厅1卫,北,5000 元/月,null,整租,"官方核验,近地铁,随时看房",华强北,福田区
32㎡,https://sz.zu.ke.com//zufang/SZ2381101367558144000.html,星座大厦,1室0厅1卫,东,5300 元/月,null,整租,"官方核验,近地铁,随时看房",石厦,福田区
21㎡,https://sz.zu.ke.com//zufang/SZ2537180567410049024.html,旭飞华安园,1室1厅1卫,南,3130 元/月,null,整租,"公寓,月租,近地铁,精装,押一付一,随时看房",梅林,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2549180562582028288.html,城市主场,1室1厅1卫,东北,5100 元/月,null,整租,"官方核验,近地铁,精装",八卦岭,福田区
6㎡,https://sz.zu.ke.com//zufang/SZ2357409366870589440.html,城市3米6公寓,3室1厅1卫,西,2290 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",福田保税区,福田区
62㎡,https://sz.zu.ke.com//zufang/SZ2491280378040958976.html,荔园阁,2室1厅1卫,东南,5300 元/月,null,整租,"官方核验,近地铁,精装",梅林,福田区
10㎡,https://sz.zu.ke.com//zufang/SZ2472465077476278272.html,新中苑,5室1厅2卫,南,1650 元/月,null,合租,"租住保障,公寓,月租,近地铁,精装,独立阳台",新洲,福田区
29㎡,https://sz.zu.ke.com//zufang/SZ2533848075550859264.html,深房传麒景苑,1室1厅1卫,东南,4800 元/月,null,整租,"官方核验,随时看房",香梅北,福田区
10㎡,https://sz.zu.ke.com//zufang/SZ2207132538894286848.html,锦洲花园,5室1厅1卫,南,1750 元/月,null,合租,"租住保障,公寓,月租,近地铁,精装",新洲,福田区
6㎡,https://sz.zu.ke.com//zufang/SZ2526184257433640960.html,绿景蓝湾半岛,4室1厅1卫,北,1790 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",沙尾,福田区
8㎡,https://sz.zu.ke.com//zufang/SZ2315362441317859328.html,中康生活区,4室1厅1卫,南,1690 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",梅林,福田区
59㎡,https://sz.zu.ke.com//zufang/SZ2534070814593531904.html,福岗园,2室1厅1卫,东南,6000 元/月,null,整租,"官方核验,近地铁,随时看房",福田中心,福田区
7㎡,https://sz.zu.ke.com//zufang/SZ2540576745607151616.html,福民新村,4室1厅1卫,西,1690 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",皇岗,福田区
42㎡,https://sz.zu.ke.com//zufang/SZ2547638616969191424.html,绿洲丰和,1室1厅1卫,北,5400 元/月,null,整租,"官方核验,近地铁,精装",石厦,福田区
7㎡,https://sz.zu.ke.com//zufang/SZ2252703678622875648.html,新新家园,4室1厅1卫,西,2260 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",石厦,福田区
44㎡,https://sz.zu.ke.com//zufang/SZ2542726953606053888.html,蓝宝石名庭,1室1厅1卫,东,5000 元/月,null,整租,"官方核验,近地铁",梅林,福田区
10㎡,https://sz.zu.ke.com//zufang/SZ2294114868845871104.html,香蜜二村,5室1厅1卫,南,1700 元/月,null,合租,"租住保障,公寓,月租,近地铁,精装",景田,福田区
42㎡,https://sz.zu.ke.com//zufang/SZ2529558363381956608.html,皇御苑一期,1室1厅1卫,东南,5000 元/月,null,整租,"官方核验,近地铁,随时看房",皇岗,福田区
48㎡,https://sz.zu.ke.com//zufang/SZ2544024666532478976.html,彩天名苑,1室1厅1卫,东,6000 元/月,null,整租,"官方核验,近地铁",福田中心,福田区
58㎡,https://sz.zu.ke.com//zufang/SZ2546139349439741952.html,福岗园,2室2厅1卫,北,6000 元/月,null,整租,"官方核验,近地铁",福田中心,福田区
38㎡,https://sz.zu.ke.com//zufang/SZ2547047285326618624.html,星座大厦,1室0厅1卫,北,5500 元/月,null,整租,"官方核验,近地铁,精装,随时看房",石厦,福田区
76㎡,https://sz.zu.ke.com//zufang/SZ2548341045054414848.html,莲花北村,2室2厅1卫,南,5700 元/月,null,整租,"官方核验,近地铁,随时看房",莲花,福田区
38㎡,https://sz.zu.ke.com//zufang/SZ2546314404891738112.html,皇御苑四期,1室1厅1卫,东东南南西南西,4200 元/月,null,整租,"公寓,精装,随时看房",皇岗,福田区
60㎡,https://sz.zu.ke.com//zufang/SZ2533170835217457152.html,皇舟苑,2室1厅1卫,东,5500 元/月,null,整租,官方核验,皇岗,福田区
6㎡,https://sz.zu.ke.com//zufang/SZ2246256680071602176.html,金地海景花园,5室1厅2卫,北,1790 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",沙尾,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2518041289132883968.html,景尚雅苑,1室1厅1卫,南,5800 元/月,null,整租,"官方核验,精装",香梅北,福田区
52㎡,https://sz.zu.ke.com//zufang/SZ2541419211419828224.html,皇御苑四期,2室1厅1卫,南北,6000 元/月,null,整租,官方核验,皇岗,福田区
70㎡,https://sz.zu.ke.com//zufang/SZ2535412095273943040.html,奥士达大厦,2室2厅1卫,南,6500 元/月,null,整租,官方核验,梅林,福田区
46㎡,https://sz.zu.ke.com//zufang/SZ2484207718811320320.html,澳新亚大厦,1室1厅1卫,南,5500 元/月,null,整租,"官方核验,近地铁",福田中心,福田区
48㎡,https://sz.zu.ke.com//zufang/SZ2491937362352021504.html,瑞昌大厦,2室1厅1卫,南,5500 元/月,null,整租,"官方核验,近地铁",皇岗,福田区
69㎡,https://sz.zu.ke.com//zufang/SZ2517853769652781056.html,港城华庭,3室1厅1卫,南,6300 元/月,null,整租,"官方核验,近地铁",皇岗,福田区
40㎡,https://sz.zu.ke.com//zufang/SZ2480974638986043392.html,嘉洲富苑,2室1厅1卫,南,6000 元/月,null,整租,"官方核验,近地铁",新洲,福田区
20㎡,https://sz.zu.ke.com//zufang/SZ2246124425764143104.html,旭飞花园,1室1厅1卫,北,2860 元/月,null,整租,"公寓,近地铁,精装,押一付一,随时看房",八卦岭,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2412872203222917120.html,城市主场,1室0厅1卫,西北,5800 元/月,null,整租,"官方核验,近地铁,精装",八卦岭,福田区
38㎡,https://sz.zu.ke.com//zufang/SZ2174966992724312064.html,旭飞花园,1室1厅1卫,北,4430 元/月,null,整租,"公寓,月租,近地铁,精装,押一付一,随时看房",八卦岭,福田区
72㎡,https://sz.zu.ke.com//zufang/SZ2494946403143925760.html,朗庭豪园,2室2厅1卫,西北,6500 元/月,null,整租,"官方核验,精装,随时看房",福田保税区,福田区
16㎡,https://sz.zu.ke.com//zufang/SZ2527800764592553984.html,宝瑞轩,5室1厅2卫,南,3360 元/月,null,合租,"公寓,独立卫生间,近地铁,精装,押一付一,随时看房",福田保税区,福田区
72㎡,https://sz.zu.ke.com//zufang/SZ2494857005915971584.html,朗庭豪园,2室1厅1卫,东北,6500 元/月,null,整租,"官方核验,随时看房",福田保税区,福田区
10㎡,https://sz.zu.ke.com//zufang/SZ2177981072501899264.html,竹盛花园,4室1厅1卫,南,2430 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",竹子林,福田区
20㎡,https://sz.zu.ke.com//zufang/SZ2085326823805427712.html,彩虹新都,4室1厅1卫,南,3060 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",福田中心,福田区
11㎡,https://sz.zu.ke.com//zufang/SZ2087624868899602432.html,中电大院,3室1厅1卫,南,2430 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",华强南,福田区
50㎡,https://sz.zu.ke.com//zufang/SZ2518230727733288960.html,宝田苑,1室1厅1卫,东,5500 元/月,null,整租,"官方核验,近地铁,精装,随时看房",皇岗,福田区
12㎡,https://sz.zu.ke.com//zufang/SZ2062388313079422976.html,鸣泉居,4室1厅1卫,东,2790 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",香蜜湖,福田区
43㎡,https://sz.zu.ke.com//zufang/SZ2515307999686295552.html,先科花园,2室2厅1卫,南,5500 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
9㎡,https://sz.zu.ke.com//zufang/SZ2515762195053420544.html,新光活力小区,5室1厅4卫,南,2200 元/月,null,合租,"租住保障,公寓,独立卫生间,近地铁,随时看房",车公庙,福田区
69㎡,https://sz.zu.ke.com//zufang/SZ2517853769652781056.html,港城华庭,3室1厅1卫,南,6300 元/月,null,整租,"官方核验,近地铁",皇岗,福田区
9㎡,https://sz.zu.ke.com//zufang/SZ2206306714134265856.html,梅林一村十三区,4室1厅1卫,东北,2490 元/月,null,合租,"公寓,近地铁,精装,独立阳台,押一付一,随时看房",梅林,福田区
72㎡,https://sz.zu.ke.com//zufang/SZ2494946403143925760.html,朗庭豪园,2室2厅1卫,西北,6500 元/月,null,整租,"官方核验,精装,随时看房",福田保税区,福田区
61㎡,https://sz.zu.ke.com//zufang/SZ2495390833566818304.html,紫光名苑,2室1厅1卫,南,6000 元/月,null,整租,"官方核验,近地铁,精装,随时看房",皇岗,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2412872203222917120.html,城市主场,1室0厅1卫,西北,5800 元/月,null,整租,"官方核验,近地铁,精装",八卦岭,福田区
79㎡,https://sz.zu.ke.com//zufang/SZ2530444265541074944.html,朝恒大厦,2室1厅1卫,西北,6000 元/月,null,整租,官方核验,皇岗,福田区
66㎡,https://sz.zu.ke.com//zufang/SZ2535643574163750912.html,福泉花园,2室1厅1卫,北,6500 元/月,null,整租,"官方核验,近地铁",皇岗,福田区
13㎡,https://sz.zu.ke.com//zufang/SZ2550160390181101568.html,庆典大厦,4室1厅2卫,西南,3290 元/月,null,合租,"公寓,独立卫生间,近地铁,精装,独立阳台,押一付一,随时看房",皇岗,福田区
63㎡,https://sz.zu.ke.com//zufang/SZ2510184734609645568.html,港田花园,2室1厅1卫,东北,5900 元/月,null,整租,"官方核验,近地铁,随时看房",皇岗,福田区
22㎡,https://sz.zu.ke.com//zufang/SZ2279619635533840384.html,裕亨花园,5室0厅5卫,北,2650 元/月,null,合租,"租住保障,公寓,独立卫生间,月租,近地铁,精装,随时看房",皇岗,福田区
56㎡,https://sz.zu.ke.com//zufang/SZ2510965519583289344.html,瑞昌大厦,2室1厅1卫,西北,5800 元/月,null,整租,"官方核验,近地铁,精装",皇岗,福田区
67㎡,https://sz.zu.ke.com//zufang/SZ2526952995602563072.html,先科花园,2室1厅1卫,东南,6500 元/月,null,整租,"官方核验,近地铁,随时看房",梅林,福田区
74㎡,https://sz.zu.ke.com//zufang/SZ2527325855320391680.html,皇岗花园大厦,2室2厅1卫,西南,6500 元/月,null,整租,"官方核验,近地铁",皇岗,福田区
46㎡,https://sz.zu.ke.com//zufang/SZ2547823206316908544.html,城市3米6公寓,1室1厅1卫,东西,4800 元/月,null,整租,"官方核验,精装",福田保税区,福田区
39㎡,https://sz.zu.ke.com//zufang/SZ2538398199472209920.html,时尚名居,1室1厅1卫,南,5200 元/月,null,整租,"官方核验,业主自荐,近地铁",石厦,福田区
73㎡,https://sz.zu.ke.com//zufang/SZ2550746845198688256.html,市政大院,2室2厅1卫,南,6500 元/月,null,整租,官方核验,景田,福田区
43㎡,https://sz.zu.ke.com//zufang/SZ2551267643445755904.html,合正佳园,1室0厅1卫,东,5500 元/月,null,整租,"官方核验,精装",石厦,福田区
29㎡,https://sz.zu.ke.com//zufang/SZ2085247527694630912.html,凯丰花园综合楼,1室1厅1卫,东,3230 元/月,null,整租,"公寓,近地铁,精装,押一付一,随时看房",梅林,福田区
34㎡,https://sz.zu.ke.com//zufang/SZ2482487982641659904.html,星河世纪,1室0厅1卫,南,5800 元/月,null,整租,"官方核验,近地铁",福田中心,福田区
50㎡,https://sz.zu.ke.com//zufang/SZ2315774831771262976.html,八卦岭宿舍,1室1厅1卫,东,3630 元/月,null,整租,"公寓,近地铁,精装,押一付一,随时看房",八卦岭,福田区
55㎡,https://sz.zu.ke.com//zufang/SZ2497061732720320512.html,皇都广场,1室0厅1卫,东北,5300 元/月,null,整租,"官方核验,近地铁,随时看房",石厦,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2540389323946606592.html,泰然小区,1室0厅1卫,南,3400 元/月,null,整租,"公寓,近地铁",车公庙,福田区
70㎡,https://sz.zu.ke.com//zufang/SZ2527542625054507008.html,群星广场,1室0厅1卫,西北,6500 元/月,null,整租,官方核验,华强北,福田区
15㎡,https://sz.zu.ke.com//zufang/SZ2543523363318398976.html,长城盛世家园二期,5室1厅2卫,南,2500 元/月,null,合租,"租住保障,公寓,独立卫生间,月租,近地铁,精装",莲花,福田区
27㎡,https://sz.zu.ke.com//zufang/SZ2539115099256799232.html,自由港湾公寓,1室1厅1卫,东南,3200 元/月,null,整租,"公寓,近地铁,精装,随时看房",福田保税区,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2225976194464227328.html,福源花园三期,1室1厅1卫,北,4600 元/月,null,整租,"公寓,精装,押一付一,随时看房",福田保税区,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2549861262931017728.html,锦文阁大厦,1室1厅1卫,东,4900 元/月,null,整租,"官方核验,近地铁",景田,福田区
8㎡,https://sz.zu.ke.com//zufang/SZ2541742770683650048.html,碧海红树园,4室1厅2卫,东,2530 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",上下沙,福田区
44㎡,https://sz.zu.ke.com//zufang/SZ2519483372141543424.html,君悦阁,1室1厅1卫,东,5500 元/月,null,整租,"官方核验,近地铁",华强北,福田区
19㎡,https://sz.zu.ke.com//zufang/SZ2118557283418898432.html,桐林公寓,1室1厅1卫,北,3560 元/月,null,整租,"公寓,近地铁,精装,押一付一,随时看房",华强南,福田区
44㎡,https://sz.zu.ke.com//zufang/SZ2510161935455502336.html,国城花园,1室1厅1卫,东南,5500 元/月,null,整租,"官方核验,随时看房",百花,福田区
31㎡,https://sz.zu.ke.com//zufang/SZ2546469161136029696.html,鹏盛村,1室1厅1卫,南,3390 元/月,null,整租,"公寓,近地铁,精装,押一付一,随时看房",八卦岭,福田区
52㎡,https://sz.zu.ke.com//zufang/SZ2534799382017220608.html,趣园,1室1厅1卫,北,6000 元/月,null,整租,"官方核验,近地铁,精装,随时看房",车公庙,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2426033605794349056.html,锦文阁大厦,1室0厅1卫,南,5000 元/月,null,整租,"官方核验,近地铁",景田,福田区
33㎡,https://sz.zu.ke.com//zufang/SZ2548643511314415616.html,南方国际广场,1室0厅1卫,北,5000 元/月,null,整租,"官方核验,近地铁,随时看房",石厦,福田区
36㎡,https://sz.zu.ke.com//zufang/SZ2533876489057730560.html,泰康轩,1室0厅1卫,南,5400 元/月,null,整租,"官方核验,近地铁,随时看房",车公庙,福田区
34㎡,https://sz.zu.ke.com//zufang/SZ2552846189016129536.html,南方国际广场,1室0厅1卫,北,4800 元/月,null,整租,"官方核验,新上,近地铁,随时看房",石厦,福田区
43㎡,https://sz.zu.ke.com//zufang/SZ2316637014763503616.html,光纤小区,1室1厅1卫,东,3790 元/月,null,整租,"公寓,近地铁,精装,押一付一,随时看房",八卦岭,福田区
32㎡,https://sz.zu.ke.com//zufang/SZ2554141267005014016.html,宝树台,1室0厅1卫,东,4800 元/月,null,整租,"官方核验,新上,近地铁,精装,随时看房",华强北,福田区
7㎡,https://sz.zu.ke.com//zufang/SZ2484090716503425024.html,锦林新居,4室1厅1卫,南,1760 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",梅林,福田区
42㎡,https://sz.zu.ke.com//zufang/SZ2531760146892464128.html,绿洲丰和,1室1厅1卫,东南,5500 元/月,null,整租,"官方核验,近地铁,精装,随时看房",石厦,福田区
79㎡,https://sz.zu.ke.com//zufang/SZ2536840291596910592.html,朝恒大厦,2室1厅1卫,东南,6500 元/月,null,整租,官方核验,皇岗,福田区
36㎡,https://sz.zu.ke.com//zufang/SZ2516515018934059008.html,嘉洲富苑,1室1厅1卫,西,5800 元/月,null,整租,"官方核验,近地铁,随时看房",新洲,福田区
45㎡,https://sz.zu.ke.com//zufang/SZ2552227370338107392.html,景尚雅苑,1室1厅1卫,南,5200 元/月,null,整租,"官方核验,新上",香梅北,福田区
43㎡,https://sz.zu.ke.com//zufang/SZ2527439228531916800.html,金地名津,1室1厅1卫,东北,5300 元/月,null,整租,"官方核验,近地铁,随时看房",皇岗,福田区
76㎡,https://sz.zu.ke.com//zufang/SZ2528078083442089984.html,梅林二村,3室2厅1卫,东南,6000 元/月,null,整租,"官方核验,近地铁",梅林,福田区
49㎡,https://sz.zu.ke.com//zufang/SZ2509163934029201408.html,天泽花园,2室1厅1卫,西南,5600 元/月,null,整租,"官方核验,近地铁",皇岗,福田区
11㎡,https://sz.zu.ke.com//zufang/SZ2486927638753443840.html,越众小区,4室1厅1卫,南,2130 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",竹子林,福田区
41㎡,https://sz.zu.ke.com//zufang/SZ2521508681435054080.html,紫光名苑,1室1厅1卫,南,5000 元/月,null,整租,官方核验,皇岗,福田区
9㎡,https://sz.zu.ke.com//zufang/SZ2496877200322592768.html,莲丰花园,5室1厅2卫,南,2060 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",莲花,福田区
43㎡,https://sz.zu.ke.com//zufang/SZ2515098726331596800.html,金地名津,1室1厅1卫,北,5500 元/月,null,整租,"官方核验,近地铁,随时看房",皇岗,福田区
12㎡,https://sz.zu.ke.com//zufang/SZ2483009110803480576.html,嘉福花园,4室1厅1卫,东,1990 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",皇岗,福田区
78㎡,https://sz.zu.ke.com//zufang/SZ2520227431705477120.html,香蜜新村,2室2厅1卫,南,6500 元/月,null,整租,"官方核验,随时看房",景田,福田区
7㎡,https://sz.zu.ke.com//zufang/SZ2483078605052592128.html,椰树花园,4室1厅1卫,西,1730 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",新洲,福田区
11㎡,https://sz.zu.ke.com//zufang/SZ2507848333142532096.html,景田西小区,4室1厅1卫,东,2090 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",景田,福田区
14㎡,https://sz.zu.ke.com//zufang/SZ2491261266685853696.html,莲花北村,4室1厅1卫,北,1890 元/月,null,合租,"公寓,近地铁,精装,押一付一,随时看房",莲花,福田区
